,Task,Granularity,Complexity,Trial,Individual,Performance
506,Hard-to-easy,2,12,3,Open,1.0
507,Hard-to-easy,2,12,3,Conservative ,0.8723680000000005
508,Hard-to-easy,2,12,4,Open,1.0
509,Hard-to-easy,2,12,4,Conservative ,0.8567960000000003
510,Hard-to-easy,2,12,5,Open,1.0
511,Hard-to-easy,2,12,5,Conservative ,0.8649360000000006
512,Hard-to-easy,2,12,6,Open,1.0
513,Hard-to-easy,2,12,6,Conservative ,0.8562660000000004
514,Hard-to-easy,2,12,7,Open,1.0
515,Hard-to-easy,2,12,7,Conservative ,0.8567180000000003
516,Hard-to-easy,2,12,8,Open,1.0
517,Hard-to-easy,2,12,8,Conservative ,0.8586460000000004
518,Hard-to-easy,2,12,9,Open,1.0
519,Hard-to-easy,2,12,9,Conservative ,0.8618900000000004
520,Hard-to-easy,2,13,0,Open,1.0
521,Hard-to-easy,2,13,0,Conservative ,0.8523700000000002
522,Hard-to-easy,2,13,1,Open,1.0
523,Hard-to-easy,2,13,1,Conservative ,0.8481660000000001
524,Hard-to-easy,2,13,2,Open,1.0
525,Hard-to-easy,2,13,2,Conservative ,0.8534340000000001
526,Hard-to-easy,2,13,3,Open,1.0
527,Hard-to-easy,2,13,3,Conservative ,0.8427880000000002
528,Hard-to-easy,2,13,4,Open,1.0
529,Hard-to-easy,2,13,4,Conservative ,0.8480580000000002
530,Hard-to-easy,2,13,5,Open,1.0
531,Hard-to-easy,2,13,5,Conservative ,0.8404520000000002
532,Hard-to-easy,2,13,6,Open,1.0
533,Hard-to-easy,2,13,6,Conservative ,0.8525540000000003
534,Hard-to-easy,2,13,7,Open,1.0
535,Hard-to-easy,2,13,7,Conservative ,0.8404240000000002
536,Hard-to-easy,2,13,8,Open,1.0
537,Hard-to-easy,2,13,8,Conservative ,0.8474600000000001
538,Hard-to-easy,2,13,9,Open,1.0
539,Hard-to-easy,2,13,9,Conservative ,0.8406500000000002
540,Hard-to-easy,2,14,0,Open,1.0
541,Hard-to-easy,2,14,0,Conservative ,0.8095619999999997
542,Hard-to-easy,2,14,1,Open,1.0
543,Hard-to-easy,2,14,1,Conservative ,0.8220779999999998
544,Hard-to-easy,2,14,2,Open,1.0
545,Hard-to-easy,2,14,2,Conservative ,0.8095619999999997
546,Hard-to-easy,2,14,3,Open,1.0
547,Hard-to-easy,2,14,3,Conservative ,0.8143999999999997
548,Hard-to-easy,2,14,4,Open,1.0
549,Hard-to-easy,2,14,4,Conservative ,0.8153599999999998
550,Hard-to-easy,2,14,5,Open,1.0
551,Hard-to-easy,2,14,5,Conservative ,0.8117499999999996
552,Hard-to-easy,2,14,6,Open,1.0
553,Hard-to-easy,2,14,6,Conservative ,0.8085779999999997
554,Hard-to-easy,2,14,7,Open,1.0
555,Hard-to-easy,2,14,7,Conservative ,0.8129859999999998
556,Hard-to-easy,2,14,8,Open,1.0
557,Hard-to-easy,2,14,8,Conservative ,0.8106119999999997
558,Hard-to-easy,2,14,9,Open,1.0
559,Hard-to-easy,2,14,9,Conservative ,0.8117119999999997
560,Hard-to-easy,3,1,0,Open,1.0
561,Hard-to-easy,3,1,0,Conservative ,0.967836
562,Hard-to-easy,3,1,1,Open,1.0
563,Hard-to-easy,3,1,1,Conservative ,0.977984
564,Hard-to-easy,3,1,2,Open,1.0
565,Hard-to-easy,3,1,2,Conservative ,0.970112
566,Hard-to-easy,3,1,3,Open,1.0
567,Hard-to-easy,3,1,3,Conservative ,0.968908
568,Hard-to-easy,3,1,4,Open,1.0
569,Hard-to-easy,3,1,4,Conservative ,0.969392
570,Hard-to-easy,3,1,5,Open,1.0
571,Hard-to-easy,3,1,5,Conservative ,0.9709700000000001
572,Hard-to-easy,3,1,6,Open,1.0
573,Hard-to-easy,3,1,6,Conservative ,0.966918
574,Hard-to-easy,3,1,7,Open,1.0
575,Hard-to-easy,3,1,7,Conservative ,0.9672360000000001
576,Hard-to-easy,3,1,8,Open,1.0
577,Hard-to-easy,3,1,8,Conservative ,0.9669160000000001
578,Hard-to-easy,3,1,9,Open,1.0
579,Hard-to-easy,3,1,9,Conservative ,0.9682080000000001
580,Hard-to-easy,3,2,0,Open,1.0
581,Hard-to-easy,3,2,0,Conservative ,0.9841139999999998
582,Hard-to-easy,3,2,1,Open,1.0
583,Hard-to-easy,3,2,1,Conservative ,0.9668259999999997
584,Hard-to-easy,3,2,2,Open,1.0
585,Hard-to-easy,3,2,2,Conservative ,0.9792039999999999
586,Hard-to-easy,3,2,3,Open,1.0
587,Hard-to-easy,3,2,3,Conservative ,0.9676559999999997
588,Hard-to-easy,3,2,4,Open,1.0
589,Hard-to-easy,3,2,4,Conservative ,0.9669259999999998
590,Hard-to-easy,3,2,5,Open,1.0
591,Hard-to-easy,3,2,5,Conservative ,0.9667759999999999
592,Hard-to-easy,3,2,6,Open,1.0
593,Hard-to-easy,3,2,6,Conservative ,0.9685259999999998
594,Hard-to-easy,3,2,7,Open,1.0
595,Hard-to-easy,3,2,7,Conservative ,0.9689539999999998
596,Hard-to-easy,3,2,8,Open,1.0
597,Hard-to-easy,3,2,8,Conservative ,0.9747419999999998
598,Hard-to-easy,3,2,9,Open,1.0
599,Hard-to-easy,3,2,9,Conservative ,0.9682039999999997
600,Hard-to-easy,3,3,0,Open,1.0
601,Hard-to-easy,3,3,0,Conservative ,0.9665559999999992
602,Hard-to-easy,3,3,1,Open,1.0
603,Hard-to-easy,3,3,1,Conservative ,0.9717359999999993
604,Hard-to-easy,3,3,2,Open,1.0
605,Hard-to-easy,3,3,2,Conservative ,0.9689519999999994
606,Hard-to-easy,3,3,3,Open,1.0
607,Hard-to-easy,3,3,3,Conservative ,0.9812959999999993
608,Hard-to-easy,3,3,4,Open,1.0
609,Hard-to-easy,3,3,4,Conservative ,0.9681199999999993
610,Hard-to-easy,3,3,5,Open,1.0
611,Hard-to-easy,3,3,5,Conservative ,0.9683719999999992
612,Hard-to-easy,3,3,6,Open,1.0
613,Hard-to-easy,3,3,6,Conservative ,0.9678299999999993
614,Hard-to-easy,3,3,7,Open,1.0
615,Hard-to-easy,3,3,7,Conservative ,0.9687559999999992
616,Hard-to-easy,3,3,8,Open,1.0
617,Hard-to-easy,3,3,8,Conservative ,0.9667479999999992
618,Hard-to-easy,3,3,9,Open,1.0
619,Hard-to-easy,3,3,9,Conservative ,0.9792439999999992
620,Hard-to-easy,3,4,0,Open,1.0
621,Hard-to-easy,3,4,0,Conservative ,0.9679739999999997
622,Hard-to-easy,3,4,1,Open,1.0
623,Hard-to-easy,3,4,1,Conservative ,0.9793139999999997
624,Hard-to-easy,3,4,2,Open,1.0
625,Hard-to-easy,3,4,2,Conservative ,0.9666039999999998
626,Hard-to-easy,3,4,3,Open,1.0
627,Hard-to-easy,3,4,3,Conservative ,0.9661999999999996
628,Hard-to-easy,3,4,4,Open,1.0
629,Hard-to-easy,3,4,4,Conservative ,0.9711499999999998
630,Hard-to-easy,3,4,5,Open,1.0
631,Hard-to-easy,3,4,5,Conservative ,0.9667979999999997
632,Hard-to-easy,3,4,6,Open,1.0
633,Hard-to-easy,3,4,6,Conservative ,0.9656239999999997
634,Hard-to-easy,3,4,7,Open,1.0
635,Hard-to-easy,3,4,7,Conservative ,0.9715699999999997
636,Hard-to-easy,3,4,8,Open,1.0
637,Hard-to-easy,3,4,8,Conservative ,0.9839679999999997
638,Hard-to-easy,3,4,9,Open,1.0
639,Hard-to-easy,3,4,9,Conservative ,0.9692399999999998
640,Hard-to-easy,3,5,0,Open,1.0
641,Hard-to-easy,3,5,0,Conservative ,0.9721920000000001
642,Hard-to-easy,3,5,1,Open,1.0
643,Hard-to-easy,3,5,1,Conservative ,0.968762
644,Hard-to-easy,3,5,2,Open,1.0
645,Hard-to-easy,3,5,2,Conservative ,0.96539
646,Hard-to-easy,3,5,3,Open,1.0
647,Hard-to-easy,3,5,3,Conservative ,0.965162
648,Hard-to-easy,3,5,4,Open,1.0
649,Hard-to-easy,3,5,4,Conservative ,0.965286
650,Hard-to-easy,3,5,5,Open,1.0
651,Hard-to-easy,3,5,5,Conservative ,0.962226
652,Hard-to-easy,3,5,6,Open,1.0
653,Hard-to-easy,3,5,6,Conservative ,0.9628800000000001
654,Hard-to-easy,3,5,7,Open,1.0
655,Hard-to-easy,3,5,7,Conservative ,0.963678
656,Hard-to-easy,3,5,8,Open,1.0
657,Hard-to-easy,3,5,8,Conservative ,0.96982
658,Hard-to-easy,3,5,9,Open,1.0
659,Hard-to-easy,3,5,9,Conservative ,0.9648660000000001
660,Hard-to-easy,3,6,0,Open,1.0
661,Hard-to-easy,3,6,0,Conservative ,0.9531239999999993
662,Hard-to-easy,3,6,1,Open,1.0
663,Hard-to-easy,3,6,1,Conservative ,0.9532419999999994
664,Hard-to-easy,3,6,2,Open,1.0
665,Hard-to-easy,3,6,2,Conservative ,0.9558279999999992
666,Hard-to-easy,3,6,3,Open,1.0
667,Hard-to-easy,3,6,3,Conservative ,0.9536939999999993
668,Hard-to-easy,3,6,4,Open,1.0
669,Hard-to-easy,3,6,4,Conservative ,0.9620799999999993
670,Hard-to-easy,3,6,5,Open,1.0
671,Hard-to-easy,3,6,5,Conservative ,0.9536319999999993
672,Hard-to-easy,3,6,6,Open,1.0
673,Hard-to-easy,3,6,6,Conservative ,0.9538679999999993
674,Hard-to-easy,3,6,7,Open,1.0
675,Hard-to-easy,3,6,7,Conservative ,0.9550659999999992
676,Hard-to-easy,3,6,8,Open,1.0
677,Hard-to-easy,3,6,8,Conservative ,0.9547339999999993
678,Hard-to-easy,3,6,9,Open,1.0
679,Hard-to-easy,3,6,9,Conservative ,0.9536399999999994
680,Hard-to-easy,3,7,0,Open,1.0
681,Hard-to-easy,3,7,0,Conservative ,0.9320480000000003
682,Hard-to-easy,3,7,1,Open,1.0
683,Hard-to-easy,3,7,1,Conservative ,0.9451940000000003
684,Hard-to-easy,3,7,2,Open,1.0
685,Hard-to-easy,3,7,2,Conservative ,0.9442840000000003
686,Hard-to-easy,3,7,3,Open,1.0
687,Hard-to-easy,3,7,3,Conservative ,0.9326620000000002
688,Hard-to-easy,3,7,4,Open,1.0
689,Hard-to-easy,3,7,4,Conservative ,0.9352960000000005
690,Hard-to-easy,3,7,5,Open,1.0
691,Hard-to-easy,3,7,5,Conservative ,0.9325400000000004
692,Hard-to-easy,3,7,6,Open,1.0
693,Hard-to-easy,3,7,6,Conservative ,0.9352900000000004
694,Hard-to-easy,3,7,7,Open,1.0
695,Hard-to-easy,3,7,7,Conservative ,0.9354300000000005
696,Hard-to-easy,3,7,8,Open,1.0
697,Hard-to-easy,3,7,8,Conservative ,0.9502320000000004
698,Hard-to-easy,3,7,9,Open,1.0
699,Hard-to-easy,3,7,9,Conservative ,0.9328320000000003
700,Hard-to-easy,3,8,0,Open,1.0
701,Hard-to-easy,3,8,0,Conservative ,0.9206900000000003
702,Hard-to-easy,3,8,1,Open,1.0
703,Hard-to-easy,3,8,1,Conservative ,0.9143900000000004
704,Hard-to-easy,3,8,2,Open,1.0
705,Hard-to-easy,3,8,2,Conservative ,0.9166380000000005
706,Hard-to-easy,3,8,3,Open,1.0
707,Hard-to-easy,3,8,3,Conservative ,0.9262660000000003
708,Hard-to-easy,3,8,4,Open,1.0
709,Hard-to-easy,3,8,4,Conservative ,0.9353760000000004
710,Hard-to-easy,3,8,5,Open,1.0
711,Hard-to-easy,3,8,5,Conservative ,0.9237560000000004
712,Hard-to-easy,3,8,6,Open,1.0
713,Hard-to-easy,3,8,6,Conservative ,0.9108599999999999
714,Hard-to-easy,3,8,7,Open,1.0
715,Hard-to-easy,3,8,7,Conservative ,0.9203880000000002
716,Hard-to-easy,3,8,8,Open,1.0
717,Hard-to-easy,3,8,8,Conservative ,0.9236120000000002
718,Hard-to-easy,3,8,9,Open,1.0
719,Hard-to-easy,3,8,9,Conservative ,0.9033100000000002
720,Hard-to-easy,3,9,0,Open,1.0
721,Hard-to-easy,3,9,0,Conservative ,0.9544800000000007
722,Hard-to-easy,3,9,1,Open,1.0
723,Hard-to-easy,3,9,1,Conservative ,0.9532660000000004
724,Hard-to-easy,3,9,2,Open,1.0
725,Hard-to-easy,3,9,2,Conservative ,0.9639740000000007
726,Hard-to-easy,3,9,3,Open,1.0
727,Hard-to-easy,3,9,3,Conservative ,0.9545580000000004
728,Hard-to-easy,3,9,4,Open,1.0
729,Hard-to-easy,3,9,4,Conservative ,0.9677800000000006
730,Hard-to-easy,3,9,5,Open,1.0
731,Hard-to-easy,3,9,5,Conservative ,0.9549000000000005
732,Hard-to-easy,3,9,6,Open,1.0
733,Hard-to-easy,3,9,6,Conservative ,0.9629380000000005
734,Hard-to-easy,3,9,7,Open,1.0
735,Hard-to-easy,3,9,7,Conservative ,0.9592700000000006
736,Hard-to-easy,3,9,8,Open,1.0
737,Hard-to-easy,3,9,8,Conservative ,0.9582280000000005
738,Hard-to-easy,3,9,9,Open,1.0
739,Hard-to-easy,3,9,9,Conservative ,0.9553500000000007
740,Hard-to-easy,3,10,0,Open,1.0
741,Hard-to-easy,3,10,0,Conservative ,0.9663559999999998
742,Hard-to-easy,3,10,1,Open,1.0
743,Hard-to-easy,3,10,1,Conservative ,0.9659099999999998
744,Hard-to-easy,3,10,2,Open,1.0
745,Hard-to-easy,3,10,2,Conservative ,0.9823939999999998
746,Hard-to-easy,3,10,3,Open,1.0
747,Hard-to-easy,3,10,3,Conservative ,0.9641099999999997
748,Hard-to-easy,3,10,4,Open,1.0
749,Hard-to-easy,3,10,4,Conservative ,0.9657219999999999
750,Hard-to-easy,3,10,5,Open,1.0
751,Hard-to-easy,3,10,5,Conservative ,0.9724279999999996
752,Hard-to-easy,3,10,6,Open,1.0
753,Hard-to-easy,3,10,6,Conservative ,0.9651659999999996
754,Hard-to-easy,3,10,7,Open,1.0
755,Hard-to-easy,3,10,7,Conservative ,0.9719719999999998
756,Hard-to-easy,3,10,8,Open,1.0
757,Hard-to-easy,3,10,8,Conservative ,0.9648699999999998
758,Hard-to-easy,3,10,9,Open,1.0
759,Hard-to-easy,3,10,9,Conservative ,0.9654619999999997
760,Hard-to-easy,3,11,0,Open,1.0
761,Hard-to-easy,3,11,0,Conservative ,0.9720439999999998
762,Hard-to-easy,3,11,1,Open,1.0
763,Hard-to-easy,3,11,1,Conservative ,0.9653119999999998
764,Hard-to-easy,3,11,2,Open,1.0
765,Hard-to-easy,3,11,2,Conservative ,0.9608559999999998
766,Hard-to-easy,3,11,3,Open,1.0
767,Hard-to-easy,3,11,3,Conservative ,0.9584939999999998
768,Hard-to-easy,3,11,4,Open,1.0
769,Hard-to-easy,3,11,4,Conservative ,0.9610839999999999
770,Hard-to-easy,3,11,5,Open,1.0
771,Hard-to-easy,3,11,5,Conservative ,0.9584779999999998
772,Hard-to-easy,3,11,6,Open,1.0
773,Hard-to-easy,3,11,6,Conservative ,0.9616679999999999
774,Hard-to-easy,3,11,7,Open,1.0
775,Hard-to-easy,3,11,7,Conservative ,0.9670659999999998
776,Hard-to-easy,3,11,8,Open,1.0
777,Hard-to-easy,3,11,8,Conservative ,0.9593259999999998
778,Hard-to-easy,3,11,9,Open,1.0
779,Hard-to-easy,3,11,9,Conservative ,0.9585179999999999
780,Hard-to-easy,3,12,0,Open,1.0
781,Hard-to-easy,3,12,0,Conservative ,0.9436860000000001
782,Hard-to-easy,3,12,1,Open,1.0
783,Hard-to-easy,3,12,1,Conservative ,0.9441700000000001
784,Hard-to-easy,3,12,2,Open,1.0
785,Hard-to-easy,3,12,2,Conservative ,0.9427500000000001
786,Hard-to-easy,3,12,3,Open,1.0
787,Hard-to-easy,3,12,3,Conservative ,0.941986
788,Hard-to-easy,3,12,4,Open,1.0
789,Hard-to-easy,3,12,4,Conservative ,0.9473199999999999
790,Hard-to-easy,3,12,5,Open,1.0
791,Hard-to-easy,3,12,5,Conservative ,0.9442920000000001
792,Hard-to-easy,3,12,6,Open,1.0
793,Hard-to-easy,3,12,6,Conservative ,0.943284
794,Hard-to-easy,3,12,7,Open,1.0
795,Hard-to-easy,3,12,7,Conservative ,0.944366
796,Hard-to-easy,3,12,8,Open,1.0
797,Hard-to-easy,3,12,8,Conservative ,0.94876
798,Hard-to-easy,3,12,9,Open,1.0
799,Hard-to-easy,3,12,9,Conservative ,0.944462
800,Hard-to-easy,3,13,0,Open,1.0
801,Hard-to-easy,3,13,0,Conservative ,0.915576
802,Hard-to-easy,3,13,1,Open,1.0
803,Hard-to-easy,3,13,1,Conservative ,0.914486
804,Hard-to-easy,3,13,2,Open,1.0
805,Hard-to-easy,3,13,2,Conservative ,0.9221019999999999
806,Hard-to-easy,3,13,3,Open,1.0
807,Hard-to-easy,3,13,3,Conservative ,0.921522
808,Hard-to-easy,3,13,4,Open,1.0
809,Hard-to-easy,3,13,4,Conservative ,0.9280919999999999
810,Hard-to-easy,3,13,5,Open,1.0
811,Hard-to-easy,3,13,5,Conservative ,0.927472
812,Hard-to-easy,3,13,6,Open,1.0
813,Hard-to-easy,3,13,6,Conservative ,0.9229259999999998
814,Hard-to-easy,3,13,7,Open,1.0
815,Hard-to-easy,3,13,7,Conservative ,0.9308379999999999
816,Hard-to-easy,3,13,8,Open,1.0
817,Hard-to-easy,3,13,8,Conservative ,0.9341360000000002
818,Hard-to-easy,3,13,9,Open,1.0
819,Hard-to-easy,3,13,9,Conservative ,0.92019
820,Hard-to-easy,3,14,0,Open,1.0
821,Hard-to-easy,3,14,0,Conservative ,0.9416100000000001
822,Hard-to-easy,3,14,1,Open,1.0
823,Hard-to-easy,3,14,1,Conservative ,0.930334
824,Hard-to-easy,3,14,2,Open,1.0
825,Hard-to-easy,3,14,2,Conservative ,0.942022
826,Hard-to-easy,3,14,3,Open,1.0
827,Hard-to-easy,3,14,3,Conservative ,0.939712
828,Hard-to-easy,3,14,4,Open,1.0
829,Hard-to-easy,3,14,4,Conservative ,0.9394200000000004
830,Hard-to-easy,3,14,5,Open,1.0
831,Hard-to-easy,3,14,5,Conservative ,0.9428920000000001
832,Hard-to-easy,3,14,6,Open,1.0
833,Hard-to-easy,3,14,6,Conservative ,0.9390639999999999
834,Hard-to-easy,3,14,7,Open,1.0
835,Hard-to-easy,3,14,7,Conservative ,0.9369119999999999
836,Hard-to-easy,3,14,8,Open,1.0
837,Hard-to-easy,3,14,8,Conservative ,0.9428300000000004
838,Hard-to-easy,3,14,9,Open,1.0
839,Hard-to-easy,3,14,9,Conservative ,0.94674
840,Hard-to-easy,4,1,0,Open,1.0
841,Hard-to-easy,4,1,0,Conservative ,0.9794779999999996
842,Hard-to-easy,4,1,1,Open,1.0
843,Hard-to-easy,4,1,1,Conservative ,0.9788859999999996
844,Hard-to-easy,4,1,2,Open,1.0
845,Hard-to-easy,4,1,2,Conservative ,0.9807919999999996
846,Hard-to-easy,4,1,3,Open,1.0
847,Hard-to-easy,4,1,3,Conservative ,0.9851279999999996
848,Hard-to-easy,4,1,4,Open,1.0
849,Hard-to-easy,4,1,4,Conservative ,0.9786859999999996
850,Hard-to-easy,4,1,5,Open,1.0
851,Hard-to-easy,4,1,5,Conservative ,0.9786839999999997
852,Hard-to-easy,4,1,6,Open,1.0
853,Hard-to-easy,4,1,6,Conservative ,0.9898659999999996
854,Hard-to-easy,4,1,7,Open,1.0
855,Hard-to-easy,4,1,7,Conservative ,0.9794499999999996
856,Hard-to-easy,4,1,8,Open,1.0
857,Hard-to-easy,4,1,8,Conservative ,0.9791139999999996
858,Hard-to-easy,4,1,9,Open,1.0
859,Hard-to-easy,4,1,9,Conservative ,0.9832459999999996
860,Hard-to-easy,4,2,0,Open,1.0
861,Hard-to-easy,4,2,0,Conservative ,0.9965719999999995
862,Hard-to-easy,4,2,1,Open,1.0
863,Hard-to-easy,4,2,1,Conservative ,0.9876059999999994
864,Hard-to-easy,4,2,2,Open,1.0
865,Hard-to-easy,4,2,2,Conservative ,0.9810339999999995
866,Hard-to-easy,4,2,3,Open,1.0
867,Hard-to-easy,4,2,3,Conservative ,0.9787759999999994
868,Hard-to-easy,4,2,4,Open,1.0
869,Hard-to-easy,4,2,4,Conservative ,0.9786759999999995
870,Hard-to-easy,4,2,5,Open,1.0
871,Hard-to-easy,4,2,5,Conservative ,0.9786639999999994
872,Hard-to-easy,4,2,6,Open,1.0
873,Hard-to-easy,4,2,6,Conservative ,0.9802759999999995
874,Hard-to-easy,4,2,7,Open,1.0
875,Hard-to-easy,4,2,7,Conservative ,0.9803099999999995
876,Hard-to-easy,4,2,8,Open,1.0
877,Hard-to-easy,4,2,8,Conservative ,0.9790279999999995
878,Hard-to-easy,4,2,9,Open,1.0
879,Hard-to-easy,4,2,9,Conservative ,0.9803939999999994
880,Hard-to-easy,4,3,0,Open,1.0
881,Hard-to-easy,4,3,0,Conservative ,0.9968099999999995
882,Hard-to-easy,4,3,1,Open,1.0
883,Hard-to-easy,4,3,1,Conservative ,0.9840419999999996
884,Hard-to-easy,4,3,2,Open,1.0
885,Hard-to-easy,4,3,2,Conservative ,0.9840659999999996
886,Hard-to-easy,4,3,3,Open,1.0
887,Hard-to-easy,4,3,3,Conservative ,0.9803879999999995
888,Hard-to-easy,4,3,4,Open,1.0
889,Hard-to-easy,4,3,4,Conservative ,0.9907079999999995
890,Hard-to-easy,4,3,5,Open,1.0
891,Hard-to-easy,4,3,5,Conservative ,0.9950159999999996
892,Hard-to-easy,4,3,6,Open,1.0
893,Hard-to-easy,4,3,6,Conservative ,0.9797859999999996
894,Hard-to-easy,4,3,7,Open,1.0
895,Hard-to-easy,4,3,7,Conservative ,0.9798299999999994
896,Hard-to-easy,4,3,8,Open,1.0
897,Hard-to-easy,4,3,8,Conservative ,0.9799779999999996
898,Hard-to-easy,4,3,9,Open,1.0
899,Hard-to-easy,4,3,9,Conservative ,0.9801039999999994
900,Hard-to-easy,4,4,0,Open,1.0
901,Hard-to-easy,4,4,0,Conservative ,0.9892579999999994
902,Hard-to-easy,4,4,1,Open,1.0
903,Hard-to-easy,4,4,1,Conservative ,0.9791479999999995
904,Hard-to-easy,4,4,2,Open,1.0
905,Hard-to-easy,4,4,2,Conservative ,0.9804299999999994
906,Hard-to-easy,4,4,3,Open,1.0
907,Hard-to-easy,4,4,3,Conservative ,0.9810199999999994
908,Hard-to-easy,4,4,4,Open,1.0
909,Hard-to-easy,4,4,4,Conservative ,0.9890479999999994
910,Hard-to-easy,4,4,5,Open,1.0
911,Hard-to-easy,4,4,5,Conservative ,0.9803359999999993
912,Hard-to-easy,4,4,6,Open,1.0
913,Hard-to-easy,4,4,6,Conservative ,0.9839539999999993
914,Hard-to-easy,4,4,7,Open,1.0
915,Hard-to-easy,4,4,7,Conservative ,0.9840939999999995
916,Hard-to-easy,4,4,8,Open,1.0
917,Hard-to-easy,4,4,8,Conservative ,0.9883399999999994
918,Hard-to-easy,4,4,9,Open,1.0
919,Hard-to-easy,4,4,9,Conservative ,0.9841919999999995
920,Hard-to-easy,4,5,0,Open,1.0
921,Hard-to-easy,4,5,0,Conservative ,0.9796359999999994
922,Hard-to-easy,4,5,1,Open,1.0
923,Hard-to-easy,4,5,1,Conservative ,0.9842159999999994
924,Hard-to-easy,4,5,2,Open,1.0
925,Hard-to-easy,4,5,2,Conservative ,0.9809739999999995
926,Hard-to-easy,4,5,3,Open,1.0
927,Hard-to-easy,4,5,3,Conservative ,0.9800639999999994
928,Hard-to-easy,4,5,4,Open,1.0
929,Hard-to-easy,4,5,4,Conservative ,0.9799699999999995
930,Hard-to-easy,4,5,5,Open,1.0
931,Hard-to-easy,4,5,5,Conservative ,0.9831679999999995
932,Hard-to-easy,4,5,6,Open,1.0
933,Hard-to-easy,4,5,6,Conservative ,0.9799819999999994
934,Hard-to-easy,4,5,7,Open,1.0
935,Hard-to-easy,4,5,7,Conservative ,0.9788999999999994
936,Hard-to-easy,4,5,8,Open,1.0
937,Hard-to-easy,4,5,8,Conservative ,0.9792319999999995
938,Hard-to-easy,4,5,9,Open,1.0
939,Hard-to-easy,4,5,9,Conservative ,0.9790279999999995
940,Hard-to-easy,4,6,0,Open,1.0
941,Hard-to-easy,4,6,0,Conservative ,0.9785360000000004
942,Hard-to-easy,4,6,1,Open,1.0
943,Hard-to-easy,4,6,1,Conservative ,0.9784080000000004
944,Hard-to-easy,4,6,2,Open,1.0
945,Hard-to-easy,4,6,2,Conservative ,0.9787140000000005
946,Hard-to-easy,4,6,3,Open,1.0
947,Hard-to-easy,4,6,3,Conservative ,0.9806880000000003
948,Hard-to-easy,4,6,4,Open,1.0
949,Hard-to-easy,4,6,4,Conservative ,0.9826340000000005
950,Hard-to-easy,4,6,5,Open,1.0
951,Hard-to-easy,4,6,5,Conservative ,0.9868920000000004
952,Hard-to-easy,4,6,6,Open,1.0
953,Hard-to-easy,4,6,6,Conservative ,0.9785020000000004
954,Hard-to-easy,4,6,7,Open,1.0
955,Hard-to-easy,4,6,7,Conservative ,0.9946160000000005
956,Hard-to-easy,4,6,8,Open,1.0
957,Hard-to-easy,4,6,8,Conservative ,0.9886760000000003
958,Hard-to-easy,4,6,9,Open,1.0
959,Hard-to-easy,4,6,9,Conservative ,0.9801540000000004
960,Hard-to-easy,4,7,0,Open,1.0
961,Hard-to-easy,4,7,0,Conservative ,0.98008
962,Hard-to-easy,4,7,1,Open,1.0
963,Hard-to-easy,4,7,1,Conservative ,0.978078
964,Hard-to-easy,4,7,2,Open,1.0
965,Hard-to-easy,4,7,2,Conservative ,0.9779659999999999
966,Hard-to-easy,4,7,3,Open,1.0
967,Hard-to-easy,4,7,3,Conservative ,0.978916
968,Hard-to-easy,4,7,4,Open,1.0
969,Hard-to-easy,4,7,4,Conservative ,0.978322
970,Hard-to-easy,4,7,5,Open,1.0
971,Hard-to-easy,4,7,5,Conservative ,0.97789
972,Hard-to-easy,4,7,6,Open,1.0
973,Hard-to-easy,4,7,6,Conservative ,0.981416
974,Hard-to-easy,4,7,7,Open,1.0
975,Hard-to-easy,4,7,7,Conservative ,0.984088
976,Hard-to-easy,4,7,8,Open,1.0
977,Hard-to-easy,4,7,8,Conservative ,0.987714
978,Hard-to-easy,4,7,9,Open,1.0
979,Hard-to-easy,4,7,9,Conservative ,0.979858
980,Hard-to-easy,4,8,0,Open,1.0
981,Hard-to-easy,4,8,0,Conservative ,0.9778019999999994
982,Hard-to-easy,4,8,1,Open,1.0
983,Hard-to-easy,4,8,1,Conservative ,0.9756299999999993
984,Hard-to-easy,4,8,2,Open,1.0
985,Hard-to-easy,4,8,2,Conservative ,0.9826439999999992
986,Hard-to-easy,4,8,3,Open,1.0
987,Hard-to-easy,4,8,3,Conservative ,0.9857979999999994
988,Hard-to-easy,4,8,4,Open,1.0
989,Hard-to-easy,4,8,4,Conservative ,0.9824439999999993
990,Hard-to-easy,4,8,5,Open,1.0
991,Hard-to-easy,4,8,5,Conservative ,0.9773519999999993
992,Hard-to-easy,4,8,6,Open,1.0
993,Hard-to-easy,4,8,6,Conservative ,0.9944699999999993
994,Hard-to-easy,4,8,7,Open,1.0
995,Hard-to-easy,4,8,7,Conservative ,0.9756779999999994
996,Hard-to-easy,4,8,8,Open,1.0
997,Hard-to-easy,4,8,8,Conservative ,0.9759859999999994
998,Hard-to-easy,4,8,9,Open,1.0
999,Hard-to-easy,4,8,9,Conservative ,0.9753919999999994
1000,Hard-to-easy,4,9,0,Open,1.0
1001,Hard-to-easy,4,9,0,Conservative ,0.9721119999999995
1002,Hard-to-easy,4,9,1,Open,1.0
1003,Hard-to-easy,4,9,1,Conservative ,0.9696519999999995
1004,Hard-to-easy,4,9,2,Open,1.0
1005,Hard-to-easy,4,9,2,Conservative ,0.9799599999999995
1006,Hard-to-easy,4,9,3,Open,1.0
1007,Hard-to-easy,4,9,3,Conservative ,0.9690039999999995
1008,Hard-to-easy,4,9,4,Open,1.0
